url,title,text,conn_type,depth
https://www.bbc.com/sport/formula1,"F1 - Latest News, Results & Schedule - BBC Sport",BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://www.bbc.com/sport/cricket,"Cricket – Test, T20 & ODI news, scores & results – BBC Sport",BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://www.bbc.com/sport/football,"Football - latest news today, results & video highlights - BBC Sport",BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport",BBC Homepage Skip to content Accessibility Help Sign in Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mixed M,Direct,2
https://www.bbc.com/sport/all-sports,Sports A-Z - BBC Sport,BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport",BBC Homepage Skip to content Accessibility Help Sign in Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mixed M,Direct,2
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Live News Live Sport Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge ,Direct,2
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live BBC Maestro Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technolog,Direct,2
https://www.bbc.com/audio,"BBC Audio | Radio, Podcasts",.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Podcast Categories Radio Audio FAQs Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Ex,Direct,2
https://www.bbc.com/future-planet,"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology",.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Natural Wonders Weather & Science Climate Solutions Sustainable Business Green Living Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In,Direct,2
https://www.bbc.com/travel,"BBC Travel | Food & drink, History, Destinations, Road trips",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Destinations World’s Table Culture & Experiences Adventures The SpeciaList To the Ends of The Earth Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe ,Direct,2
https://www.bbc.com/culture,"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Film & TV Music Art & Design Style Books Entertainment News Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BB,Direct,2
https://www.bbc.com/innovation,"BBC Innovation | Technology, Health, Environment, AI",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Technology Science & Health Artificial Intelligence AI v the Mind Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictu,Direct,2
https://www.bbc.com/business,"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Executive Lounge Technology of Business Future of Business Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC,Direct,2
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport",BBC Homepage Skip to content Accessibility Help Sign in Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mixed M,Direct,2
https://www.bbc.com/news,"BBC News - Breaking news, video and the latest top stories from the U.S. and around the world",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Israel-Gaza War War in Ukraine US & Canada UK Africa Asia Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Afric,Direct,2
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio",.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technology of Busines,Direct,2
https://account.bbc.com/auth/identifier/signin?realm=%2F&clientId=Account&ptrt=https%3A%2F%2Faccount.bbc.com%2Faccount%3Flang%3Den-GB%26ptrt%3Dhttps%253A%252F%252Fwww.bbc.com%252Fsport%252Ffootball%252Farticles%252Fckgk92vmpjxo%26userOrigin%3DSPORT_GNL&purpose=free&isCasso=false&action=sign-in&redirectUri=https%3A%2F%2Fsession.bbc.com%2Fsession%2Fcallback%3Frealm%3D%2F&service=IdSignInService&nonce=skTmgpdy-j8DbDBj3ox7IHSI2I_O6moafRC8,BBC - Signin - Identifier,"if (document.body.classList) { document.body.classList.add('pre-component-mount'); setTimeout(function() { document.body.classList.remove('pre-component-mount') }, 10000); } Enter your email address to sign in or create an account Email Continue Get help signing in Find out more about BBC accounts Terms of Use About the BBC Privacy Policy Cookies Accessibility Help Parental Guidance Contact the BBC Get Personalised Newsletters Copyright © 2025 BBC. The BBC is not responsible for the content of e",Direct,2
https://www.bbc.co.uk/accessibility/,Accessibility - BBC,"Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Busin",Direct,2
https://www.bbc.com/search?d=SPORT_GNL,BBC,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technology of Busines,Direct,2
https://www.bbc.com/sport/football/articles/ckgk92vmpjxo#global-navigation-more-menu,Soren Lerby: How Denmark & Bayern Munich midfielder played two games in one day for club and country - BBC Sport,BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://www.bbc.com/sport/football/articles/ckgk92vmpjxo#global-navigation-more-menu,Soren Lerby: How Denmark & Bayern Munich midfielder played two games in one day for club and country - BBC Sport,BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://advertising.bbcstudios.com/,BBC Studios Advertising,"Download Media Kit Contact us Partner with the Global Storytelling Powerhouse Who We Are As the global storytelling powerhouse that changes how audiences think, feel, and act, BBC connects brands with the world's Changemakers: market leaders and culture shapers who drive business decisions, impact behavior, and set the global agenda. We make and distribute some of the world's most sought-after content. Our stories define culture, shape headlines, and earn recognition on the world's biggest stage",Direct,2
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Live News Live Sport Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge ,Direct,2
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live BBC Maestro Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technolog,Direct,2
https://www.bbc.com/audio,"BBC Audio | Radio, Podcasts",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Podcast Categories Radio Audio FAQs Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Spo,Direct,2
https://www.bbc.co.uk/contact,Contact Home | Contact the BBC,"Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Busin",Direct,2
https://www.bbc.com/future-planet,"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology",.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Natural Wonders Weather & Science Climate Solutions Sustainable Business Green Living Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In,Direct,2
https://www.bbc.co.uk/accessibility/,Accessibility - BBC,"Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Busin",Direct,2
https://www.bbc.co.uk/aboutthebbc,Learn more about what we do,"Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Busin",Direct,2
https://www.bbc.com/travel,"BBC Travel | Food & drink, History, Destinations, Road trips",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Destinations World’s Table Culture & Experiences Adventures The SpeciaList To the Ends of The Earth Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe ,Direct,2
https://www.bbc.com/culture,"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style",.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Film & TV Music Art & Design Style Books Entertainment News Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC ,Direct,2
https://www.britbox.com/pk/locationnotvalidated,Location not Supported | BritBox,"<div class=""wrapper""> <div class=""row""> <div class=""columns small-12""> <div class=""row collapse""> <h3 class=""title-serch"">Cast related to your search:</h3> {{each data}} <div class=""columns small-6 medium-4 large-3""> <div class=""person""> <a href=""${getPathURL(path)}""> <div class=""name""> <img src=""${getUrlImageStatic('img/star.png')}"" alt="""" /> ${name} </div> <div class=""surname""> ${surname} </div> </a> </div> </div> {{/each}} </div> </div> </div> </div> <div class=""wrapper""> <div class=""row""> {{",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://www.bbc.com/innovation,"BBC Innovation | Technology, Health, Environment, AI",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Technology Science & Health Artificial Intelligence AI v the Mind Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictu,Direct,2
https://www.bbc.com/business,"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Executive Lounge Technology of Business Future of Business Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC,Direct,2
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport",BBC Homepage Skip to content Accessibility Help Sign in Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mixed M,Direct,2
https://www.bbc.com/news,"BBC News - Breaking news, video and the latest top stories from the U.S. and around the world",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Israel-Gaza War War in Ukraine US & Canada UK Africa Asia Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Afric,Direct,2
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive ,Direct,2
https://www.bbc.com/sport/football/articles/ckgk92vmpjxo#main-heading,Soren Lerby: How Denmark & Bayern Munich midfielder played two games in one day for club and country - BBC Sport,BBC Homepage Skip to content Accessibility Help Your account Home News Sport Business Innovation Culture Travel Earth Audio Video Live More menu More menu Search BBC Home News Sport Business Innovation Culture Travel Earth Audio Video Live Close menu BBC Sport Menu Home Football Cricket Formula 1 Rugby U Tennis Golf Athletics Cycling More A-Z Sports American Football Athletics Basketball Boxing Cricket Cycling Darts Disability Sport Football Formula 1 Gaelic Games Golf Gymnastics Horse Racing Mi,Direct,2
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive ,Direct,2
https://www.bbc.com/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/,How can I change my BBC cookie settings?,"Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Busin",Direct,2
https://www.bbc.com/usingthebbc/cookies/,Take control of your cookies,"Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Busin",Direct,2
https://www.bbc.com/pages/privacy-policy,BBC Studios Privacy Policy,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technology of Busines,Direct,2
https://www.bbc.com/pages/subscription-terms,BBCGN Subscription Terms,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technology of Busines,Direct,2
https://www.bbc.com/pages/terms-of-use,BBC Global Terms of Use,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technology of Busines,Direct,2
https://account.bbc.com/auth/register/email?ab=o13&action=register&clientId=Account&context=international&isCasso=false&nonce=ZhRJnl8N-Nzg4mlepfcUAP3WaQY2IhgqHUUw&ptrt=https%3A%2F%2Fwww.bbc.com%2F&realm=%2F&redirectUri=https%3A%2F%2Fsession.bbc.com%2Fsession%2Fcallback%3Frealm%3D%2F&sequenceId=afd616da-9f13-432d-a54d-95c9f32d1f0b&service=IdRegisterService&userOrigin=BBCS_BBC,BBC - Register - Email,"if (document.body.classList) { document.body.classList.add('pre-component-mount'); setTimeout(function() { document.body.classList.remove('pre-component-mount') }, 10000); } Register for a BBC account You must be 18 or over to register for a BBC account Email Continue Already have a BBC account? Sign in now Get help signing in Find out more about BBC accounts Terms of Use About the BBC Privacy Policy Cookies Accessibility Help Parental Guidance Contact the BBC Get Personalised Newsletters Copyri",Direct,2
https://www.bbc.com/weather,BBC Weather - Home,"body.dotcom .feature-ad { display: block; } Homepage Accessibility links Skip to content Accessibility Help Sign in require([""idcta/statusbar""],function(a){new a.Statusbar({id:""idcta-statusbar"",publiclyCacheable:!0})}),document.querySelector("".idcta-wrapper"").classList.remove(""no-js"") Notifications Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Innovation Culture Travel Earth Video Live More menu Search BBC Home News Sport Weather iPlayer Sounds Bites",Direct,2
https://cloud.email.bbc.com/TheEssentialList_Newsletter_Signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=essentiallist&at_campaign_type=owned,The Essential List,"The Essential List Newsletter The best of BBC.com in your inbox every Friday. Discover handpicked features, videos, and can’t-miss news from our editors. pa.sendEvent('page.display', // Event name { 'site_level2': 'Feature',// Event properties (optional) 'page': 'essential.list.page' } ); // Parent page listener for form submit window.addEventListener('message', (event) => { pa.sendEvent('click.action', { // With specific properties 'click' : 'Subscribe' }); });",Direct,2
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Live News Live Sport Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge ,Direct,2
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,.hide-when-no-script { visibility: hidden; } Skip to content British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live BBC Maestro Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Sport Business Executive Lounge Technolog,Direct,2
https://cloud.email.bbc.com/HealthFix_Newsletter_Signup?&at_bbc_team=studios&at_medium=emails&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.com&at_format=Module&at_link_origin=homepage&at_campaign=healthfix&at_campaign_type=owned,Health Fix,"Health Fix Newsletter Get trusted insights for better health and wellbeing The latest expert thinking rooted in science, every Wednesday to your inbox. Winner of Best Health and Lifestyle Newsletter 2025 at the Publisher Newsletter Awards. pa.sendEvent('page.display', // Event name { 'site_level2': 'BBC Studios',// Event properties (optional) 'page': 'healthfix.page' } ); // Parent page listener for form submit window.addEventListener('message', (event) => { pa.sendEvent('click.action', { // Wit",Direct,2
https://www.bbc.com/audio,"BBC Audio | Radio, Podcasts",.hide-when-no-script { visibility: hidden; } Skip to content Advertisement British Broadcasting Corporation Register Sign In Home News Sport Business Innovation Culture Arts Travel Earth Audio Video Live Podcast Categories Radio Audio FAQs Home News Israel-Gaza War War in Ukraine US & Canada UK UK Politics England N. Ireland N. Ireland Politics Scotland Scotland Politics Wales Wales Politics Africa Asia China India Australia Europe Latin America Middle East In Pictures BBC InDepth BBC Verify Spo,Direct,2
